counterterrorism,NN
police,NN
in,IN
the,DT
uk,JJ
arrested,VBN
two,CD
men,NNS
for,IN
questioning,VBG
on,IN
thursday,NN
as,IN
part,NN
of,IN
an,DT
ongoing,JJ
investigation,NN
into,IN
a,DT
hostagetaking,NN
at,IN
a,DT
synagogue,NN
in,IN
texas,NN
the,DT
arrests,NNS
came,VBD
almost,RB
a,DT
week,NN
after,IN
a,DT
british,JJ
man,NN
held,VBD
four,CD
people,NNS
captive,VBP
during,IN
an,DT
11hour,CD
ordeal,NN
at,IN
the,DT
synagogue,NN
in,IN
a,DT
fort,NN
worth,NN
suburb,NN
greater,JJR
manchester,NN
police,NN
said,VBD
in,IN
a,DT
statement,NN
that,IN
the,DT
two,CD
men,NNS
were,VBD
arrested,VBN
earlier,RBR
that,IN
morning,NN
in,IN
birmingham,NN
around,IN
120,CD
miles,NNS
northwest,RB
of,IN
london,NN
and,CC
manchester,NN
around,RB
86,CD
miles,NNS
further,RB
north,VBP
the,DT
department,NN
said,VBD
the,DT
two,CD
men,NNS
remained,VBD
in,IN
custody,NN
for,IN
questioning,VBG
as,IN
of,IN
around,IN
3,CD
am,VBP
et,VBN
thursday,NN
they,PRP
have,VBP
not,RB
been,VBN
charged,VBN
officers,NNS
from,IN
the,DT
counter,NN
terrorism,NN
policing,VBG
north,JJ
west,JJ
continue,NN
to,TO
support,VB
us,PRP
authorities,NNS
with,IN
their,PRP$
investigation,NN
into,IN
the,DT
events,NNS
in,IN
texas,NN
the,DT
greater,JJR
manchester,NN
police,NN
said,VBD
in,IN
a,DT
statement,NN
it,PRP
is,VBZ
unclear,JJ
how,WRB
the,DT
two,CD
men,NNS
could,MD
be,VB
connected,VBN
to,TO
saturdays,VB
standoff,NN
between,IN
authorities,NNS
and,CC
malik,NN
faisal,NN
akram,VBZ
44,CD
at,IN
congregation,NN
beth,NN
israel,VBP
a,DT
reform,NN
synagogue,NN
in,IN
the,DT
city,NN
of,IN
colleyville,NN
the,DT
incident,NN
culminated,VBN
in,IN
the,DT
hostages,NNS
escaping,VBG
unharmed,JJ
before,IN
akram,NN
who,WP
is,VBZ
from,IN
lancashire,NN
in,IN
northwest,JJ
england,NN
was,VBD
killed,VBN
by,IN
federal,JJ
agents,NNS
the,DT
fbi,NN
has,VBZ
said,VBD
that,IN
akram,NN
is,VBZ
believed,VBN
to,TO
have,VB
acted,VBN
alone,RB
during,IN
the,DT
lengthy,JJ
hostage,NN
situation,NN
akram,NN
demanded,VBD
the,DT
release,NN
of,IN
aafia,NN
siddiqui,NN
according,VBG
to,TO
three,CD
senior,JJ
law,NN
enforcement,NN
officials,NNS
briefed,VBD
on,IN
the,DT
situation,NN
akram,NN
was,VBD
ultimately,RB
fatally,RB
shot,VBN
by,IN
the,DT
fbi,JJ
hostage,NN
rescue,NN
team,NN
according,VBG
to,TO
a,DT
senior,JJ
law,NN
enforcement,NN
official,NN
siddiqui,VBD
49,CD
was,VBD
convicted,VBN
by,IN
a,DT
federal,JJ
jury,NN
in,IN
2010,CD
of,IN
attempting,VBG
to,TO
kill,VB
us,PRP
officers,NNS
in,IN
afghanistan,NN
and,CC
has,VBZ
been,VBN
held,VBN
at,IN
fmc,NN
carswell,VBP
a,DT
federal,JJ
prison,NN
in,IN
fort,NN
worth,IN
her,PRP$
sentencing,NN
was,VBD
supplemented,VBN
by,IN
a,DT
terror,NN
enhancement,NN
akram,NN
had,VBD
been,VBN
known,VBN
to,TO
uk,VB
intelligence,VB
a,DT
british,JJ
security,NN
source,NN
told,VBD
nbc,JJ
news,NN
he,PRP
was,VBD
probed,VBN
over,IN
potential,JJ
terrorist,JJ
links,NNS
but,CC
the,DT
case,NN
was,VBD
closed,VBN
by,IN
the,DT
time,NN
he,PRP
traveled,VBD
to,TO
the,DT
united,JJ
states,NNS
because,IN
it,PRP
did,VBD
not,RB
meet,VB
the,DT
threshold,NN
for,IN
further,JJ
investigation,NN
the,DT
source,NN
said,VBD
on,IN
sunday,JJ
british,JJ
authorities,NNS
detained,VBD
two,CD
teenagers,NNS
in,IN
connection,NN
with,IN
the,DT
incident,NN
with,IN
a,DT
senior,JJ
law,NN
enforcement,NN
official,NN
telling,VBG
nbc,JJ
news,NN
the,DT
teens,NNS
were,VBD
akram,JJ
’,NNP
s,NN
sons,NNS
the,DT
teens,NNS
had,VBD
been,VBN
taken,VBN
in,IN
for,IN
questioning,VBG
but,CC
were,VBD
released,VBN
without,IN
charge,NN
british,JJ
authorities,NNS
said,VBD
the,DT
official,NN
said,VBD
akram,NN
had,VBD
been,VBN
in,IN
touch,NN
with,IN
his,PRP$
sons,NNS
at,IN
some,DT
point,NN
during,IN
the,DT
hostage,NN
situation,NN
on,IN
saturday,JJ
police,NNS
have,VBP
not,RB
released,VBN
the,DT
identities,NNS
of,IN
the,DT
two,CD
teenagers,NNS
who,WP
were,VBD
detained,VBN
