a,DT
potentially,RB
explosive,JJ
report,NN
into,IN
the,DT
handling,NN
of,IN
child,NN
sex,NN
abuse,NN
in,IN
the,DT
catholic,JJ
church,NN
will,MD
on,IN
thursday,NN
be,VB
published,VBN
in,IN
germany,NN
with,IN
former,JJ
pope,NN
benedict,NN
xvi,NN
among,IN
those,DT
in,IN
the,DT
spotlight,NN
the,DT
report,NN
by,IN
law,NN
firm,NN
westpfahl,VBZ
spilker,JJR
wastl,NN
wsw,NN
will,MD
analyse,VB
how,WRB
abuse,NN
cases,NNS
were,VBD
dealt,JJ
with,IN
in,IN
the,DT
archdiocese,NN
of,IN
munich,NN
and,CC
freising,NN
between,IN
1945,CD
and,CC
2019,CD
the,DT
munich,NN
archdiocese,VBD
which,WDT
commissioned,VBD
the,DT
report,NN
said,VBD
it,PRP
will,MD
examine,VB
whether,IN
those,DT
responsible,JJ
complied,VBN
with,IN
legal,JJ
requirements,NNS
and,CC
acted,VBD
appropriately,RB
in,IN
dealing,VBG
with,IN
suspected,JJ
cases,NNS
and,CC
possible,JJ
perpetrators,NNS
expope,VBP
benedict,NN
whose,WP$
civilian,JJ
name,NN
is,VBZ
josef,JJ
ratzinger,NN
was,VBD
the,DT
archbishop,NN
of,IN
munich,NN
from,IN
1977,CD
to,TO
1982,CD
during,IN
this,DT
time,NN
a,DT
now,RB
notorious,JJ
paedophile,NN
priest,NN
named,VBN
peter,NN
hullermann,NN
was,VBD
transferred,VBN
to,TO
munich,VB
from,IN
essen,NN
in,IN
western,JJ
germany,NN
where,WRB
he,PRP
had,VBD
been,VBN
accused,VBN
of,IN
abusing,VBG
an,DT
11yearold,CD
boy,NN
hullermann,NN
was,VBD
reassigned,VBN
to,TO
pastoral,JJ
duties,NNS
despite,IN
his,PRP$
history,NN
in,IN
1986,CD
by,IN
which,WDT
time,NN
ratzinger,NN
had,VBD
been,VBN
transferred,VBN
to,TO
the,DT
vatican,NN
he,PRP
was,VBD
convicted,VBN
of,IN
molesting,VBG
more,JJR
children,NNS
and,CC
given,VBN
a,DT
suspended,JJ
prison,NN
sentence,NN
even,RB
after,IN
the,DT
conviction,NN
he,PRP
continued,VBD
to,TO
work,VB
with,IN
children,NNS
for,IN
many,JJ
years,NNS
and,CC
his,PRP$
case,NN
is,VBZ
regarded,VBN
as,IN
a,DT
pertinent,JJ
example,NN
of,IN
the,DT
mishandling,NN
of,IN
abuse,NN
by,IN
the,DT
church,NN
benedict,NN
has,VBZ
denied,VBN
knowing,VBG
about,IN
the,DT
priests,NNS
history,NN
the,DT
expope,NN
has,VBZ
provided,VBN
an,DT
82page,CD
statement,NN
in,IN
response,NN
to,TO
questions,NNS
from,IN
wsw,JJ
according,VBG
to,TO
german,JJ
media,NNS
reports,VBZ
the,DT
pope,NN
emeritus,NN
takes,VBZ
the,DT
fates,NNS
of,IN
the,DT
abuse,NN
victims,NNS
very,RB
much,RB
to,TO
heart,NN
and,CC
is,VBZ
fully,RB
in,IN
favour,NN
of,IN
the,DT
publication,NN
of,IN
the,DT
munich,JJ
report,NN
his,PRP$
spokesman,NN
georg,NN
gaenswein,NN
told,VBD
the,DT
bild,JJ
daily,JJ
benedict,NN
94,CD
in,IN
2013,CD
became,VBD
the,DT
first,JJ
pope,NN
ever,RB
to,TO
step,VB
down,RB
from,IN
the,DT
role,NN
in,IN
600,CD
years,NNS
and,CC
now,RB
lives,VBZ
a,DT
secluded,JJ
life,NN
in,IN
a,DT
former,JJ
convent,NN
inside,IN
the,DT
grounds,NNS
of,IN
the,DT
vatican,JJ
the,DT
reformist,JJ
catholic,JJ
group,NN
wir,VBD
sind,RB
kirche,NN
we,PRP
are,VBP
church,RB
called,VBN
on,IN
the,DT
expontiff,NN
to,TO
take,VB
responsibility,NN
for,IN
what,WP
happened,VBD
while,IN
he,PRP
was,VBD
in,IN
charge,NN
of,IN
the,DT
munich,JJ
diocese,VBZ
an,DT
admission,NN
by,IN
ratzinger,NN
that,IN
through,IN
his,PRP$
actions,NNS
or,CC
inactions,NNS
knowledge,VBP
or,CC
ignorance,NN
he,PRP
was,VBD
personally,RB
and,CC
professionally,RB
complicit,VB
in,IN
the,DT
suffering,NN
of,IN
many,JJ
young,JJ
people,NNS
would,MD
be,VB
an,DT
example,NN
for,IN
many,JJ
other,JJ
bishops,NNS
and,CC
responsible,JJ
persons,NNS
it,PRP
said,VBD
in,IN
a,DT
statement,NN
germanys,NN
catholic,JJ
church,NN
has,VBZ
been,VBN
rocked,VBN
by,IN
a,DT
string,NN
of,IN
reports,NNS
in,IN
recent,JJ
years,NNS
that,WDT
have,VBP
exposed,VBN
widespread,JJ
abuse,NN
of,IN
children,NNS
by,IN
clergymen,NNS
a,DT
study,NN
commissioned,VBN
by,IN
the,DT
german,JJ
bishops,NNS
conference,NN
in,IN
2018,CD
concluded,VBD
that,IN
1670,CD
clergymen,NNS
in,IN
the,DT
country,NN
had,VBD
committed,VBN
some,DT
form,NN
of,IN
sexual,JJ
attack,NN
against,IN
3677,CD
minors,NNS
between,IN
1946,CD
and,CC
2014,CD
however,RB
the,DT
real,JJ
number,NN
of,IN
victims,NNS
is,VBZ
thought,VBN
to,TO
be,VB
much,JJ
higher,JJR
another,DT
report,NN
published,VBN
last,JJ
year,NN
exposed,VBD
the,DT
scope,NN
of,IN
abuse,NN
committed,VBN
by,IN
priests,NNS
in,IN
germanys,JJ
top,JJ
diocese,NN
of,IN
cologne,JJ
cardinal,JJ
reinhard,NN
marx,VBD
the,DT
current,JJ
archbishop,NN
of,IN
munich,NN
and,CC
freising,NN
last,JJ
year,NN
offered,VBD
pope,NN
francis,VB
his,PRP$
resignation,NN
over,IN
the,DT
churchs,JJ
institutional,JJ
and,CC
systemic,JJ
failure,NN
in,IN
its,PRP$
handling,NN
of,IN
child,NN
sex,NN
abuse,NN
scandals,NNS
however,RB
pope,VBP
francis,RB
rejected,VBN
his,PRP$
offer,NN
urging,VBG
the,DT
cardinal,JJ
known,NN
for,IN
his,PRP$
reforms,NNS
to,TO
stay,VB
and,CC
help,VB
shape,NN
change,NN
in,IN
the,DT
catholic,JJ
church,NN
as,IN
archbishop,NN
in,IN
munich,NN
since,IN
2007,CD
marx,NN
could,MD
also,RB
find,VB
himself,PRP
under,IN
scrutiny,NN
in,IN
the,DT
wsw,JJ
report,NN
friedrich,NNS
wetter,VBP
who,WP
held,VBD
the,DT
role,NN
from,IN
1982,CD
to,TO
2007,CD
is,VBZ
also,RB
still,RB
alive,VB
the,DT
abuse,NN
scandal,NN
has,VBZ
thwarted,VBN
the,DT
catholic,JJ
churchs,NN
efforts,NNS
to,TO
spearhead,VB
broad,JJ
reforms,NNS
in,IN
germany,NN
it,PRP
counted,VBD
222,CD
million,CD
members,NNS
in,IN
2020,CD
and,CC
is,VBZ
still,RB
the,DT
largest,JJS
religion,NN
in,IN
the,DT
country,NN
but,CC
the,DT
number,NN
is,VBZ
25,CD
million,CD
fewer,JJR
than,IN
in,IN
2010,CD
when,WRB
the,DT
first,JJ
major,JJ
wave,NN
of,IN
paedophile,NN
abuse,NN
cases,NNS
came,VBD
to,TO
light,JJ
payouts,NNS
for,IN
victims,NNS
of,IN
abuse,NN
were,VBD
increased,VBN
in,IN
2020,CD
to,TO
up,VB
to,TO
50000,CD
euros,NNS
56700,CD
from,IN
around,IN
5000,CD
euros,NN
previously,RB
but,CC
campaigners,NNS
say,VBP
the,DT
sum,NN
is,VBZ
still,RB
inadequate,JJ
ahead,RB
of,IN
the,DT
publication,NN
of,IN
the,DT
munich,JJ
report,NN
the,DT
eckiger,NN
tisch,NN
victims,NNS
group,NN
called,VBD
for,IN
compensation,NN
instead,RB
of,IN
hollow,JJ
words,NNS
far,RB
too,RB
many,JJ
children,NNS
and,CC
young,JJ
people,NNS
have,VBP
fallen,VBN
victim,NN
to,TO
a,DT
system,NN
shaped,VBN
by,IN
abuse,NN
of,IN
power,NN
intransparency,NN
and,CC
despotism,NN
said,VBD
matthias,JJ
katsch,FW
a,DT
spokesman,NN
for,IN
the,DT
group,NN
