a,DT
federal,JJ
judge,NN
in,IN
new,JJ
york,NN
this,DT
month,NN
ordered,VBD
that,IN
over,IN
240000,CD
in,IN
seized,JJ
north,JJ
korean,JJ
bank,NN
assets,NNS
be,VB
paid,VBN
to,TO
the,DT
family,NN
of,IN
otto,NN
warmbier,NN
an,DT
american,JJ
university,NN
student,NN
who,WP
died,VBD
in,IN
2017,CD
after,IN
imprisonment,NN
in,IN
north,JJ
korea,NNS
judge,NN
lawrence,NN
e,NN
kahn,NN
said,VBD
that,IN
while,IN
a,DT
2018,CD
judgement,NN
by,IN
a,DT
dc,JJ
federal,JJ
court,NN
found,VBD
north,RB
korea,JJ
liable,JJ
to,TO
pay,VB
the,DT
warmbier,JJR
family,NN
over,IN
500,CD
million,CD
a,DT
much,RB
smaller,JJR
seizure,NN
of,IN
240000,CD
in,IN
seized,VBN
assets,NNS
from,IN
the,DT
kwangson,NN
banking,NN
corporation,NN
which,WDT
is,VBZ
connected,VBN
to,TO
the,DT
north,JJ
korean,JJ
government,NN
was,VBD
identified,VBN
in,IN
march,NN
2021,CD
on,IN
jan,NN
13,CD
the,DT
judge,NN
ordered,VBD
final,JJ
transfer,NN
of,IN
the,DT
funds,NNS
to,TO
the,DT
family,NN
within,IN
10,CD
days,NNS
ending,VBG
one,CD
part,NN
of,IN
a,DT
long,JJ
legal,JJ
battle,NN
by,IN
otto,JJ
warmbiers,NNS
parents,NNS
cindy,JJ
and,CC
fred,VBN
warmbier,NN
who,WP
originally,RB
sought,VBD
over,IN
1,CD
billion,CD
in,IN
damages,NNS
otto,VBP
warmbier,JJR
22,CD
stole,VBD
a,DT
propaganda,NN
banner,NN
from,IN
a,DT
hotel,NN
while,IN
visiting,VBG
pyongyang,NN
in,IN
january,JJ
2016,CD
and,CC
was,VBD
arrested,VBN
and,CC
tried,VBN
for,IN
committing,VBG
a,DT
hostile,JJ
act,NN
against,IN
the,DT
government,NN
after,IN
an,DT
hourlong,JJ
trial,NN
the,DT
student,NN
was,VBD
found,VBN
guilty,JJ
and,CC
sentenced,VBD
to,TO
15,CD
years,NNS
hard,JJ
labor,NN
the,DT
university,NN
of,IN
virginia,JJ
student,NN
was,VBD
returned,VBN
to,TO
the,DT
us,PRP
in,IN
2017,CD
in,IN
a,DT
coma,NN
warmbiers,NNS
family,NN
said,VBD
then,RB
when,WRB
otto,NN
returned,VBD
to,TO
cincinnati,VB
late,RB
on,IN
june,NN
13th,CD
he,PRP
was,VBD
unable,JJ
to,TO
speak,VB
unable,JJ
to,TO
see,VB
and,CC
unable,JJ
to,TO
react,VB
to,TO
verbal,VB
commands,NNS
he,PRP
looked,VBD
very,RB
uncomfortable,JJ
—,NN
almost,RB
anguished,VBD
although,IN
we,PRP
would,MD
never,RB
hear,VB
his,PRP$
voice,NN
again,RB
within,IN
a,DT
day,NN
the,DT
countenance,NN
of,IN
his,PRP$
face,NN
changed,VBD
—,IN
he,PRP
was,VBD
at,IN
peace,NN
they,PRP
said,VBD
he,PRP
was,VBD
home,NN
and,CC
we,PRP
believe,VBP
he,PRP
could,MD
sense,VB
that,IN
an,DT
mri,NN
found,VBD
extensive,JJ
brain,NN
damage,NN
and,CC
signs,NNS
that,IN
his,PRP$
brain,NN
had,VBD
been,VBN
starved,VBN
of,IN
oxygen,NN
at,IN
some,DT
point,NN
in,IN
the,DT
past,JJ
but,CC
with,IN
no,DT
signs,NNS
of,IN
botulism,NN
—,NNP
which,WDT
north,RB
korea,VBZ
blamed,VBN
for,IN
his,PRP$
death,NN
—,NN
or,CC
bone,NN
fractures,NNS
that,WDT
might,MD
indicate,VB
severe,JJ
physical,JJ
torture,NN
warmbier,NN
died,VBD
shortly,RB
after,IN
his,PRP$
return,NN
in,IN
march,NN
2019,CD
after,IN
former,JJ
president,NN
donald,NN
trump,NN
said,VBD
north,JJ
korean,JJ
dictator,NN
kim,NN
jong,NN
un,NN
was,VBD
not,RB
responsible,JJ
for,IN
the,DT
students,NNS
death,NN
warmbiers,NNS
family,NN
spoke,VBD
out,RP
saying,VBG
kim,NN
and,CC
his,PRP$
evil,JJ
regime,NN
are,VBP
responsible,JJ
for,IN
the,DT
death,NN
of,IN
our,PRP$
son,NN
otto,NN
