nadiya,JJ
bychkova,NN
was,VBD
in,IN
great,JJ
spirits,NNS
as,IN
she,PRP
arrived,VBD
for,IN
the,DT
final,JJ
rehearsals,NNS
for,IN
the,DT
strictly,RB
tour,VBP
on,IN
thursday,IN
the,DT
professional,JJ
dancer,NN
32,CD
who,WP
is,VBZ
newly,RB
single,JJ
after,IN
splitting,VBG
from,IN
her,PRP$
footballer,NN
fiancé,NN
clutched,VBD
a,DT
coffee,NN
as,IN
she,PRP
strolled,VBD
into,IN
the,DT
utilita,JJ
arena,NN
in,IN
birmingham,NN
where,WRB
the,DT
tour,NN
kicks,VBZ
off,RP
on,IN
friday,JJ
night,NN
its,PRP$
been,VBN
an,DT
intense,JJ
week,NN
for,IN
the,DT
strictly,RB
star,NN
who,WP
has,VBZ
shared,VBN
videos,NNS
of,IN
her,PRP$
long,JJ
days,NNS
at,IN
work,NN
amid,IN
her,PRP$
shock,NN
breakup,NN
nadiya,NN
looked,VBD
chic,JJ
in,IN
a,DT
blue,NN
and,CC
cream,NN
checked,VBD
coat,NN
and,CC
thighhigh,JJ
boots,NNS
for,IN
her,PRP$
arrival,NN
on,IN
thursday,JJ
hiding,VBG
any,DT
sign,NN
of,IN
tiredness,NN
behind,IN
statement,NN
shades,NNS
she,PRP
flashed,VBD
a,DT
smile,NN
at,IN
the,DT
cameras,NNS
on,IN
wednesday,IN
the,DT
blonde,NN
32,CD
shared,VBD
a,DT
video,NN
of,IN
herself,NN
and,CC
fellow,JJ
pro,JJ
dancer,NN
luba,NN
mushtuk,NN
resting,VBG
their,PRP$
feet,NNS
in,IN
ice,NN
baths,NNS
after,IN
an,DT
intense,JJ
day,NN
of,IN
dancing,VBG
go,VB
on,IN
tour,NN
they,PRP
said,VBD
it,PRP
will,MD
be,VB
glamorous,JJ
they,PRP
said,VBD
the,DT
two,CD
dancers,NNS
joked,VBD
as,IN
they,PRP
gestured,VBD
to,TO
their,PRP$
fluffy,NNS
red,VBN
dressing,VBG
gowns,NNS
and,CC
swollen,JJ
feet,NNS
the,DT
dancer,NN
has,VBZ
been,VBN
leaning,VBG
on,IN
her,PRP
strictly,RB
family,NN
for,IN
support,NN
after,IN
her,PRP$
split,NN
from,IN
fiancé,JJ
matija,NN
škarabot,NNP
was,VBD
revealed,VBN
this,DT
month,NN
nadiya,RB
shared,VBD
a,DT
series,NN
of,IN
backstage,JJ
instagrams,NNS
with,IN
her,PRP$
costars,NNS
on,IN
thursday,NN
as,IN
it,PRP
was,VBD
revealed,VBN
her,PRP
partner,NN
on,IN
the,DT
2021,CD
series,NN
dan,NN
walker,NN
has,VBZ
become,VBN
a,DT
pillar,NN
of,IN
strength,NN
and,CC
support,NN
for,IN
her,PRP$
during,IN
the,DT
breakup,NN
new,JJ
pictures,NNS
showed,VBD
the,DT
dancer,NN
looking,VBG
exhausted,VBN
as,IN
she,PRP
left,VBD
the,DT
show,NN
venue,NN
in,IN
birmingham,NN
on,IN
wednesday,JJ
night,NN
wearing,VBG
a,DT
black,JJ
baseball,NN
cap,NN
and,CC
still,RB
sporting,VBG
a,DT
full,JJ
face,NN
of,IN
makeup,NN
after,IN
wednesdays,NNS
dress,RB
run,VBP
nadiya,RB
was,VBD
surrounded,VBN
by,IN
strictly,RB
teammembers,NNS
the,DT
dancer,NN
is,VBZ
single,JJ
after,IN
ending,VBG
her,PRP$
engagement,NN
to,TO
slovenian,JJ
footballer,NN
matija,NN
škarabot,VBZ
the,DT
father,NN
of,IN
her,PRP$
fiveyearold,JJ
daughter,NN
as,IN
exclusively,RB
revealed,VBN
by,IN
mailonline,NN
last,JJ
week,NN
matija,VBD
no,RB
longer,RBR
follows,VBZ
nadiya,NN
on,IN
instagram,NN
while,IN
nadiya,NN
has,VBZ
not,RB
posted,VBN
about,IN
him,PRP
for,IN
seven,CD
months,NNS
sources,NNS
close,RB
to,TO
the,DT
stunning,JJ
dancer,NN
32,CD
revealed,VBD
that,IN
she,PRP
has,VBZ
been,VBN
confiding,VBG
in,IN
bbc,NN
breakfast,NN
presenter,NN
dan,NN
44,CD
after,IN
accepting,VBG
the,DT
fact,NN
that,IN
her,PRP$
longdistance,NN
relationship,NN
with,IN
matija,NN
33,CD
was,VBD
no,RB
longer,JJR
working,VBG
one,CD
source,NN
told,VBD
mailonline,JJ
dan,NN
and,CC
nadiya,NNS
have,VBP
such,PDT
a,DT
great,JJ
bond,NN
and,CC
he,PRP
has,VBZ
been,VBN
a,DT
pillar,NN
of,IN
strength,NN
and,CC
support,NN
for,IN
her,PRP$
following,VBG
the,DT
breakup,NN
with,IN
matija,PDT
the,DT
bond,NN
between,IN
them,PRP
started,VBD
during,IN
strictly,RB
leaving,VBG
the,DT
cast,NN
and,CC
crew,NN
surprised,VBD
at,IN
how,WRB
close,JJ
they,PRP
became,VBD
they,PRP
were,VBD
literally,RB
inseparable,JJ
and,CC
got,VBD
on,IN
so,RB
well,RB
and,CC
this,DT
has,VBZ
continued,VBN
even,RB
now,RB
the,DT
series,NN
is,VBZ
over,IN
another,DT
source,NN
added,VBD
dan,NN
supported,VBD
nadiya,JJ
with,IN
everything,NN
including,VBG
her,PRP$
breakup,NN
which,WDT
only,RB
made,VBD
their,PRP$
partnership,NN
stronger,NN
he,PRP
even,RB
grew,VBD
close,JJ
to,TO
her,PRP$
mother,NN
and,CC
daughter,NN
who,WP
really,RB
enjoyed,VBD
watching,VBG
them,PRP
dance,VB
together,RB
on,IN
strictly,RB
dan,VBN
and,CC
nadiya,JJ
enjoy,VB
a,DT
deep,JJ
and,CC
special,JJ
bond,NN
which,WDT
has,VBZ
really,RB
helped,VBN
her,PRP
to,TO
get,VB
on,IN
with,IN
her,PRP$
new,JJ
life,NN
following,VBG
the,DT
split,NN
on,IN
wednesday,JJ
nadia,NN
appeared,VBD
in,IN
high,JJ
spirits,NNS
as,IN
she,PRP
filmed,VBD
herself,PRP
getting,VBG
her,PRP$
hair,NN
and,CC
makeup,NN
applied,VBN
by,IN
a,DT
glam,NN
squad,NN
nadiya,RB
beamed,VBD
as,IN
she,PRP
held,VBD
the,DT
camera,NN
out,IN
and,CC
filmed,VBD
herself,PRP
and,CC
her,PRP$
makeup,NN
artist,NN
while,IN
preparing,VBG
for,IN
a,DT
strictly,RB
dress,JJ
rehearsal,JJ
tv,NN
presenter,NN
dan,NN
has,VBZ
been,VBN
married,VBN
to,TO
wife,NN
sarah,NN
for,IN
21,CD
years,NNS
and,CC
has,VBZ
kept,VBN
his,PRP$
