in,IN
a,DT
new,JJ
intelligence,NN
assessment,VBD
the,DT
cia,NN
has,VBZ
ruled,VBN
out,RP
that,IN
the,DT
mysterious,JJ
symptoms,NNS
known,VBN
as,IN
havana,JJ
syndrome,NN
are,VBP
the,DT
result,NN
of,IN
a,DT
sustained,JJ
global,JJ
campaign,NN
by,IN
a,DT
hostile,JJ
power,NN
aimed,VBN
at,IN
hundreds,NNS
of,IN
us,PRP
diplomats,NNS
and,CC
spies,NNS
six,CD
people,NNS
briefed,VBP
on,IN
the,DT
matter,NN
told,VBD
nbc,JJ
news,NN
in,IN
about,RB
two,CD
dozen,NN
cases,NNS
the,DT
agency,NN
can,MD
not,RB
rule,VB
out,IN
foreign,JJ
involvement,JJ
including,VBG
many,JJ
of,IN
the,DT
cases,NNS
that,WDT
originated,VBD
at,IN
the,DT
us,PRP
embassy,VBP
in,IN
havana,NN
beginning,NN
in,IN
2016,CD
another,DT
group,NN
of,IN
cases,NNS
is,VBZ
considered,VBN
unresolved,JJ
but,CC
in,IN
hundreds,NNS
of,IN
other,JJ
cases,NNS
of,IN
possible,JJ
symptoms,NNS
the,DT
agency,NN
has,VBZ
found,VBN
plausible,JJ
alternative,JJ
explanations,NNS
the,DT
sources,NNS
said,VBD
the,DT
cia,NN
declined,VBD
to,TO
comment,VB
the,DT
idea,NN
that,WDT
widespread,JJ
brain,NN
injury,NN
symptoms,NNS
have,VBP
been,VBN
caused,VBN
by,IN
russia,NN
or,CC
another,DT
foreign,JJ
power,NN
targeting,VBG
americans,NNS
around,IN
the,DT
world,NN
either,DT
to,TO
harm,VB
them,PRP
or,CC
to,TO
collect,VB
intelligence,NN
has,VBZ
been,VBN
deemed,VBN
unfounded,JJ
the,DT
sources,NNS
said,VBD
people,NNS
who,WP
have,VBP
experienced,VBN
possible,JJ
havana,JJ
syndrome,NN
symptoms,NNS
and,CC
have,VBP
been,VBN
briefed,VBN
on,IN
the,DT
assessment,NN
have,VBP
expressed,VBN
deep,JJ
disappointment,NN
the,DT
sources,NNS
said,VBD
some,DT
have,VBP
pointed,VBN
out,RP
that,IN
the,DT
cia,NN
’,NNP
s,NN
findings,NNS
are,VBP
considered,VBN
an,DT
interim,JJ
assessment,NN
