hong,RB
kong,JJ
—,NNS
in,IN
their,PRP$
relentless,NN
drive,NN
to,TO
eliminate,VB
the,DT
coronavirus,NN
authorities,NNS
in,IN
china,NN
and,CC
hong,NN
kong,NNS
have,VBP
zeroed,VBN
in,IN
on,IN
new,JJ
targets,NNS
international,JJ
mail,NN
and,CC
hamsters,NNS
faced,VBD
with,IN
persistent,JJ
outbreaks,NNS
that,WDT
have,VBP
threatened,VBN
to,TO
undermine,VB
beijing,VBG
’,JJ
s,JJ
strict,JJ
covid19,NN
strategy,NN
and,CC
overshadow,JJ
next,JJ
month,NN
’,NNP
s,NN
winter,NN
olympics,NN
officials,NNS
turned,VBD
to,TO
new,JJ
measures,NNS
this,DT
week,NN
that,WDT
have,VBP
drawn,VBN
doubts,NNS
and,CC
dismay,NN
from,IN
local,JJ
residents,NNS
and,CC
experts,NNS
alike,RB
residents,NNS
in,IN
beijing,NN
and,CC
other,JJ
cities,NNS
have,VBP
been,VBN
urged,VBN
to,TO
beware,VB
of,IN
items,NNS
sent,VBN
from,IN
abroad,RB
after,IN
officials,NNS
said,VBD
the,DT
capital,NN
’,NNP
s,NN
first,RB
case,NN
of,IN
the,DT
more,RBR
transmissible,JJ
omicron,NN
variant,NN
may,MD
have,VB
arrived,VBN
via,IN
a,DT
parcel,NN
from,IN
canada,VBG
the,DT
state,NN
post,NN
bureau,NN
also,RB
said,VBD
it,PRP
had,VBD
ordered,VBN
stronger,JJR
measures,NNS
to,TO
disinfect,VB
items,NNS
mailed,VBN
from,IN
overseas,JJ
meanwhile,NN
an,DT
estimated,JJ
2000,CD
hamsters,NNS
and,CC
other,JJ
small,JJ
animals,NNS
are,VBP
being,VBG
culled,VBN
in,IN
hong,NN
kong,NN
over,IN
what,WP
officials,NNS
say,VBP
may,MD
be,VB
the,DT
chinese,JJ
territory,NN
’,NNP
s,NN
first,RB
case,NN
of,IN
animaltohuman,JJ
transmission,NN
drawing,VBG
outrage,NN
from,IN
pet,NN
owners,NNS
and,CC
animal,NN
welfare,NN
groups,NNS
the,DT
moves,NNS
come,VBP
despite,IN
doubts,NNS
among,IN
health,NN
experts,NNS
that,IN
the,DT
virus,NN
can,MD
be,VB
transmitted,VBN
via,IN
packaging,VBG
the,DT
world,NN
health,NN
organization,NN
has,VBZ
said,VBD
coronaviruses,NNS
“,NNP
need,VBP
a,DT
live,JJ
animal,NN
or,CC
human,JJ
host,NN
to,TO
multiply,VB
and,CC
survive,VB
and,CC
can,MD
not,RB
multiply,VB
on,IN
the,DT
surface,NN
of,IN
food,NN
packages,NNS
”,VBP
there,EX
is,VBZ
also,RB
little,JJ
scientific,JJ
evidence,NN
of,IN
animaltohuman,JJ
transmission,NN
with,IN
the,DT
centers,NNS
for,IN
disease,NN
control,NN
and,CC
prevention,NN
describing,VBG
the,DT
risk,NN
of,IN
animals,NNS
infecting,VBG
humans,NNS
with,IN
covid,NN
as,IN
“,NNP
low,JJ
”,NN
but,CC
hong,JJ
kong,NN
authorities,NNS
aren,VBP
’,JJ
t,NN
taking,VBG
any,DT
chances,NNS
three,CD
people,NNS
with,IN
ties,NNS
to,TO
the,DT
little,JJ
boss,NN
pet,NN
shop,NN
have,VBP
been,VBN
confirmed,VBN
to,TO
have,VB
infections,NNS
of,IN
the,DT
delta,NN
variant,NN
hong,NN
kong,NN
’,NNP
s,NN
first,RB
such,JJ
cases,NNS
in,IN
three,CD
months,NNS
officials,NNS
say,VBP
they,PRP
believe,VBP
the,DT
three,CD
people,NNS
—,VBP
an,DT
employee,NN
a,DT
customer,NN
and,CC
the,DT
customer,NN
’,NNP
s,NN
husband,NN
—,NN
may,MD
have,VB
been,VBN
infected,VBN
by,IN
imported,JJ
hamsters,NNS
at,IN
the,DT
shop,NN
11,CD
of,IN
which,WDT
have,VBP
returned,VBN
preliminary,JJ
positive,JJ
tests,NNS
the,DT
agriculture,NN
fisheries,NNS
and,CC
conservation,NN
department,NN
said,VBD
it,PRP
did,VBD
not,RB
have,VB
the,DT
resources,NNS
to,TO
isolate,VB
the,DT
animals,NNS
or,CC
test,VB
them,PRP
repeatedly,RB
and,CC
that,IN
“,NNP
humane,VBD
dispatch,NN
of,IN
all,DT
hamsters,NNS
involved,VBN
is,VBZ
a,DT
safe,JJ
and,CC
feasible,JJ
way,NN
to,TO
control,VB
the,DT
epidemic,JJ
”,NN
officials,NNS
have,VBP
ordered,VBN
all,DT
pet,NN
stores,NNS
in,IN
hong,NN
kong,NN
to,TO
stop,VB
selling,NN
hamsters,NNS
and,CC
suspended,VBD
imports,NNS
of,IN
small,JJ
animals,NNS
in,IN
general,JJ
they,PRP
also,RB
encouraged,VBD
the,DT
public,NN
to,TO
surrender,VB
any,DT
hamsters,NNS
bought,VBN
at,IN
local,JJ
pet,NN
shops,NNS
on,IN
or,CC
after,IN
dec,JJ
22,CD
when,WRB
the,DT
first,JJ
of,IN
two,CD
recent,JJ
shipments,NNS
from,IN
the,DT
netherlands,NNS
arrived,VBN
in,IN
hong,NN
kong,NN
in,IN
a,DT
statement,NN
the,DT
department,NN
said,VBD
that,IN
as,IN
of,IN
wednesday,NN
evening,VBG
it,PRP
had,VBD
destroyed,VBN
69,CD
hamsters,NNS
21,CD
rabbits,NNS
and,CC
seven,CD
chinchillas,NNS
at,IN
the,DT
little,JJ
boss,NN
pet,NN
shop,NN
and,CC
an,DT
additional,JJ
861,CD
hamsters,NNS
138,CD
rabbits,NNS
81,CD
guinea,NN
pigs,NNS
31,CD
chinchillas,NNS
and,CC
three,CD
white,JJ
mice,NN
at,IN
its,PRP$
warehouse,NN
hamsters,NNS
at,IN
other,JJ
pet,JJ
shops,NNS
are,VBP
expected,VBN
to,TO
be,VB
culled,VBN
within,IN
the,DT
week,NN
the,DT
department,NN
also,RB
said,VBD
more,JJR
than,IN
60,CD
hamsters,NNS
had,VBD
