ellie,RB
goulding,VBG
cut,VB
a,DT
lowkey,JJ
figure,NN
when,WRB
she,PRP
swung,VBD
by,IN
juicebaby,NN
in,IN
london,NN
on,IN
thursday,NN
stocking,VBG
up,RP
on,IN
nutritious,JJ
drinks,NNS
the,DT
hitmaker,NN
35,CD
cut,VBD
a,DT
lowkey,JJ
figure,NN
in,IN
clinging,VBG
black,JJ
leggings,NNS
and,CC
an,DT
oversized,JJ
sweatshirt,NN
ellie,NN
looked,VBD
radiant,NN
when,WRB
she,PRP
stepped,VBD
out,RP
towards,IN
the,DT
end,NN
of,IN
the,DT
working,VBG
week,NN
in,IN
not,RB
so,RB
much,JJ
as,IN
a,DT
spot,NN
of,IN
makeup,NN
tucking,VBG
her,PRP$
bright,JJ
blonde,NN
hair,NN
beneath,IN
a,DT
cosy,JJ
beanie,NN
the,DT
motherofone,NN
teamed,VBD
her,PRP$
allblack,JJ
look,NN
with,IN
boxfresh,JJ
trainers,NNS
clearly,RB
in,IN
high,JJ
spirits,NNS
the,DT
star,NN
stopped,VBD
for,IN
a,DT
chat,NN
with,IN
a,DT
passerby,NN
before,IN
getting,VBG
on,IN
with,IN
her,PRP$
day,NN
she,PRP
strolled,VBD
through,IN
the,DT
capital,NN
toting,VBG
paper,NN
shopping,NN
bags,NNS
it,PRP
comes,VBZ
after,IN
ellie,JJ
took,VBD
to,TO
instagram,VB
earlier,RBR
this,DT
month,NN
to,TO
reassure,VB
her,PRP$
fans,NNS
that,IN
she,PRP
was,VBD
doing,VBG
well,RB
after,IN
she,PRP
revealed,VBD
that,IN
she,PRP
is,VBZ
still,RB
suffering,VBG
from,IN
crippling,VBG
anxiety,NN
8,CD
months,NNS
after,IN
she,PRP
welcomed,VBD
her,PRP
son,NN
arthur,VBD
the,DT
star,NN
looked,VBD
fresh,JJ
faced,VBN
and,CC
healthy,JJ
in,IN
the,DT
snap,NN
which,WDT
saw,VBD
her,PRP
posing,VBG
on,IN
a,DT
beach,NN
as,IN
the,DT
sun,NN
was,VBD
about,IN
to,TO
set,VB
ellie,NN
looked,VBD
amazing,JJ
in,IN
square,JJ
necked,JJ
blouse,NN
and,CC
chose,VB
to,TO
go,VB
make,VB
up,RP
free,JJ
she,PRP
captioned,VBD
the,DT
image,NN
sending,VBG
love,NN
followed,VBN
by,IN
a,DT
love,JJ
heart,NN
and,CC
sunshine,NN
emoji,NN
earlier,RBR
this,DT
year,NN
the,DT
singer,NN
wished,VBD
her,PRP
fans,VBZ
a,DT
happy,JJ
new,JJ
year,NN
and,CC
admitted,VBD
that,IN
although,IN
this,DT
year,NN
has,VBZ
been,VBN
the,DT
very,RB
best,JJS
of,IN
her,PRP$
life,NN
as,IN
she,PRP
became,VBD
a,DT
mother,NN
she,PRP
has,VBZ
also,RB
struggled,VBN
in,IN
an,DT
emotional,JJ
post,NN
ellie,NN
said,VBD
she,PRP
has,VBZ
been,VBN
dealing,VBG
with,IN
a,DT
kind,NN
of,IN
panic,NN
i,NN
didnt,VBD
even,RB
know,VBP
existed,VBN
taking,VBG
to,TO
instagram,VB
ellie,RB
reflected,VBN
on,IN
her,PRP$
achievements,NNS
from,IN
the,DT
past,JJ
year,NN
which,WDT
included,VBD
welcoming,VBG
her,PRP$
son,NN
now,RB
eight,CD
months,NNS
with,IN
her,PRP$
husband,NN
caspar,NN
jopling,NN
and,CC
releasing,VBG
her,PRP$
first,JJ
book,NN
fitter,NN
calmer,NN
stronger,JJR
ellie,NN
who,WP
returned,VBD
to,TO
work,VB
three,CD
weeks,NNS
after,IN
giving,VBG
birth,JJ
wrote,VBD
happy,JJ
new,JJ
year,NN
everyone,NN
this,DT
past,JJ
year,NN
has,VBZ
been,VBN
the,DT
very,RB
best,JJS
of,IN
my,PRP$
life,NN
i,NN
became,VBD
a,DT
mother,NN
the,DT
greatest,JJS
joy,NN
ive,NN
know,VBP
ive,JJ
had,VBD
time,NN
to,TO
sit,VB
down,RP
with,IN
great,JJ
musicians,NNS
and,CC
writers,NNS
and,CC
made,VBD
exciting,VBG
new,JJ
music,NN
that,IN
i,JJ
hope,VBP
will,MD
give,VB
people,NNS
who,WP
hear,VBP
it,PRP
the,DT
same,JJ
euphoric,JJ
escape,NN
that,IN
i,NN
experienced,VBD
when,WRB
writing,VBG
it,PRP
i,JJ
have,VBP
released,VBN
my,PRP$
first,JJ
book,NN
performed,VBN
to,TO
the,DT
duke,NN
and,CC
duchess,NN
of,IN
cambridge,NN
the,DT
president,NN
and,CC
joni,NN
mitchell,NN
and,CC
i,NN
cant,VBP
explain,VB
how,WRB
grateful,JJ
i,NN
am,VBP
for,IN
that,DT
privilege,NN
i,NN
have,VBP
a,DT
dog,NN
and,CC
a,DT
cat,NN
that,WDT
love,IN
me,PRP
i,VBP
have,VBP
my,PRP$
friends,NNS
that,IN
really,RB
love,VB
me,PRP
and,CC
i,NNS
have,VBP
a,DT
husband,NN
that,WDT
adores,VBZ
and,CC
supports,NNS
me,PRP
every,DT
single,JJ
day,NN
but,CC
this,DT
year,NN
has,VBZ
also,RB
been,VBN
the,DT
hardest,NN
of,IN
my,PRP$
life,NN
ive,JJ
struggled,VBD
daily,RB
nightly,RB
hourly,RB
with,IN
a,DT
kind,NN
of,IN
panic,NN
i,NN
didnt,VBD
even,RB
know,VBP
existed,VBN
while,IN
the,DT
moments,NNS
of,IN
being,VBG
on,IN
stage,NN
in,IN
front,NN
of,IN
all,DT
of,IN
you,PRP
have,VBP
been,VBN
some,DT
of,IN
the,DT
most,RBS
exhilarating,JJ
and,CC
calming,VBG
this,DT
year,NN
i,NN
have,VBP
been,VBN
struggling,VBG
ellie,JJ
went,VBD
on,IN
to,TO
explain,VB
that,IN
her,PRP$
anxiety,NN
has,VBZ
dictated,VBN
many,JJ
parts,NNS
of,IN
her,PRP$
life,NN
and,CC
career,NN
but,CC
added,VBD
that,IN
it,PRP
has,VBZ
also,RB
made,VBN
her,PRP$
who,WP
she,PRP
is,VBZ
today,NN
the,DT
love,NN
me,PRP
like,IN
you,PRP
do,VBP
hitmaker,JJR
said,VBD
she,PRP
decided,VBD
to,TO
pen,VB
the,DT
candid,JJ
post,NN
as,IN
many,JJ
of,IN
her,PRP$
fans,NNS
had,VBD
asked,VBN
her,PRP$
how,WRB
she,PRP
was,VBD
doing,VBG
recently,RB
she,PRP
continued,VBD
if,IN
i,NN
was,VBD
to,TO
really,RB
think,VB
about,IN
it,PRP
my,PRP$
anxiety,NN
has,VBZ
dictated,VBN
quite,RB
a,DT
lot,NN
of,IN
my,PRP$
life,NN
and,CC
career,NN
and,CC
i,NN
feel,VBP
sad,JJ
about,IN
that,DT
but,CC
it,PRP
has,VBZ
also,RB
made,VBN
me,PRP
who,WP
i,VBP
am,VBP
and,CC
sometimes,RB
at,IN
my,PRP$
most,JJS
terrified,JJ
when,WRB
i,NN
feel,VBP
there,EX
is,VBZ
no,DT
escape,NN
from,IN
the,DT
sheer,NN
panic,NN
and,CC
dread,NN
in,IN
my,PRP$
heart,NN
and,CC
brain,NN
i,NN
remind,VBP
myself,PRP
that,IN
i,NN
can,MD
feel,VB
i,JJ
feel,VBP
so,RB
much,JJ
and,CC
that,DT
is,VBZ
how,WRB
i,JJ
have,VBP
got,VBN
to,TO
this,DT
place,NN
in,IN
my,PRP$
life,NN
i,NN
want,VBP
to,TO
tell,VB
you,PRP
this,DT
on,IN
the,DT
last,JJ
day,NN
of,IN
this,DT
year,NN
because,IN
so,IN
many,JJ
of,IN
you,PRP
have,VBP
been,VBN
asking,VBG
how,WRB
im,JJ
doing,VBG
and,CC
often,RB
do,VBP
not,RB
get,VB
a,DT
reply,NN
its,PRP$
because,IN
ive,JJ
been,VBN
too,RB
scared,JJ
to,TO
admit,VB
that,IN
the,DT
answer,NN
is,VBZ
not,RB
very,RB
good,JJ
i,NN
feel,VBP
like,IN
something,NN
is,VBZ
broken,VBN
inside,IN
something,NN
that,WDT
has,VBZ
been,VBN
echoed,VBN
deeply,RB
by,IN
the,DT
few,JJ
i,NNS
have,VBP
opened,VBN
up,RP
to,TO
this,DT
is,VBZ
something,NN
so,RB
so,RB
many,JJ
people,NNS
have,VBP
gone,VBN
through,IN
you,PRP
may,MD
be,VB
going,VBG
through,IN
right,RB
now,RB
or,CC
might,MD
go,VB
through,IN
in,IN
the,DT
future,NN
and,CC
i,NN
just,RB
wanted,VBD
to,TO
say,VB
and,CC
i,VB
have,VBP
to,TO
remind,VB
myself,PRP
all,PDT
the,DT
time,NN
that,IN
its,PRP$
not,RB
just,RB
you,PRP
its,PRP$
not,RB
just,RB
me,PRP
crippled,VBN
by,IN
anxiety,NN
i,NN
know,VBP
so,RB
many,JJ
of,IN
you,PRP
reading,VBG
this,DT
feel,NN
this,DT
same,JJ
pain,NN
and,CC
at,IN
the,DT
same,JJ
time,NN
so,RB
many,JJ
of,IN
you,PRP
wont,VBP
have,VBP
experienced,VBN
it,PRP
but,CC
will,MD
most,JJS
likely,RB
know,VBP
someone,NN
who,WP
has,VBZ
struggled,VBN
ellie,RB
finished,VBD
her,PRP
post,NN
by,IN
urging,VBG
others,NNS
who,WP
might,MD
be,VB
feeling,VBG
the,DT
same,JJ
way,NN
to,TO
talk,VB
to,TO
those,DT
around,IN
them,PRP
and,CC
said,VBD
she,PRP
believes,VBZ
2022,CD
will,MD
be,VB
a,DT
bright,JJ
and,CC
positive,JJ
year,NN
