seoul,NN
south,JJ
korea,JJ
—,NN
accusing,VBG
the,DT
united,JJ
states,NNS
of,IN
hostility,NN
and,CC
threats,NNS
north,RB
korea,VBP
on,IN
thursday,NN
said,VBD
it,PRP
will,MD
consider,VB
restarting,VBG
“,IN
all,DT
temporallysuspended,JJ
activities,NNS
”,VBP
it,PRP
had,VBD
paused,VBN
during,IN
its,PRP$
diplomacy,NN
with,IN
the,DT
trump,NN
administration,NN
in,IN
an,DT
apparent,JJ
threat,NN
to,TO
resume,VB
testing,VBG
of,IN
nuclear,JJ
explosives,NNS
and,CC
longrange,NN
missiles,NNS
north,RB
korea,VBP
’,NNP
s,VBP
official,JJ
korean,JJ
central,JJ
news,NN
agency,NN
said,VBD
leader,NN
kim,NN
jong,JJ
un,NN
presided,VBD
over,IN
a,DT
politburo,JJ
meeting,NN
of,IN
the,DT
ruling,VBG
workers,NNS
’,NNP
party,NN
where,WRB
officials,NNS
set,VBD
policy,NN
goals,NNS
for,IN
“,NNP
immediately,RB
bolstering,VBG
”,IN
the,DT
north,JJ
’,NNP
s,NN
military,JJ
capabilities,NNS
to,TO
counter,VB
the,DT
americans,NNS
’,VBP
“,RB
hostile,JJ
moves,NNS
”,VBP
officials,NNS
gave,VBD
instructions,NNS
to,TO
“,VB
reconsider,NN
in,IN
an,DT
overall,JJ
scale,NN
the,DT
trustbuilding,NN
measures,VBZ
that,IN
we,PRP
took,VBD
on,IN
our,PRP$
own,JJ
initiative,JJ
…,NN
and,CC
to,TO
promptly,RB
examine,VB
the,DT
issue,NN
of,IN
restarting,VBG
all,DT
temporallysuspended,JJ
activities,NNS
”,VBP
the,DT
kcna,NN
said,VBD
download,PDT
the,DT
nbc,JJ
news,NN
app,NN
for,IN
breaking,VBG
news,NN
and,CC
politics,NNS
experts,NNS
say,VBP
kim,NN
is,VBZ
reviving,VBG
pyongyang,JJ
’,NNP
s,NN
old,JJ
playbook,NN
of,IN
brinkmanship,NN
to,TO
extract,VB
concessions,NNS
from,IN
washington,NN
and,CC
neighbors,NNS
as,IN
he,PRP
grapples,VBZ
with,IN
a,DT
decaying,VBG
economy,NN
crippled,VBN
by,IN
the,DT
pandemic,JJ
mismanagement,NN
and,CC
usled,JJ
sanctions,NNS
over,IN
his,PRP$
nuclear,JJ
ambitions,NNS
the,DT
north,NN
has,VBZ
been,VBN
ramping,VBG
up,RP
its,PRP$
weapons,NNS
demonstrations,NNS
recently,RB
including,VBG
four,CD
rounds,NNS
of,IN
missile,NN
launches,NNS
just,RB
this,DT
month,NN
in,IN
an,DT
apparent,JJ
effort,NN
to,TO
pressure,VB
washington,NN
over,IN
a,DT
prolonged,JJ
freeze,NN
in,IN
nuclear,JJ
diplomacy,NN
the,DT
north,JJ
’,JJ
